name,screen_name,description,followers_count,followers_count,friends_count,listed_count,favourites_count,created_at 
Cabomemes,Cabomemes1,Faça alguém se sentir amado hoje ❤️,1,1,170,0,137,Fri Nov 05 00:07:14 +0000 2021
Ana Guedin,AnaGuedin4,Mamae da Júlia,0,0,94,0,0,Sat Nov 06 01:13:54 +0000 2021
Chubasleora Laurence,chubasleora1,,1,1,249,0,38,Wed Oct 27 00:11:10 +0000 2021
Fábio,Fabiobarriga10,"Sou alegre extrovertido, feliz com a vida",34,34,390,0,34,Thu Sep 16 17:08:44 +0000 2021
Tati Priscila,TatiPriscila4,✌😎,0,0,56,0,45,Tue Aug 24 17:51:31 +0000 2021
Larissa Bastos,f_prus,,0,0,26,0,2,Sat Nov 06 00:53:12 +0000 2021
Xllm,Xllm01914501,,0,0,76,0,31,Thu Apr 15 00:42:39 +0000 2021
Victinho,17rocketpower,,3,3,291,0,655,Fri Nov 05 21:42:12 +0000 2021
Silvio Nogueira,silvioarantesn,,58,58,234,1,202,Fri Jan 01 18:45:56 +0000 2010
Vanessa Mendes,vanemendes,,96,96,165,0,1333,Wed Sep 02 23:16:14 +0000 2009
Cristiane,SulamitaEstrela,,0,0,150,0,182,Sat Sep 25 22:30:15 +0000 2021
J.NOX,jabreucordeiro,Space Oddity,362,362,4207,2,8355,Fri Jan 21 18:44:54 +0000 2011
carla gisella,carlagisella1,,1,1,190,0,20,Sat Nov 06 00:32:21 +0000 2021
Lady_iuris,IurisLady,"Mãe❤️; Aquariana; Corinthiana; 
Vivendo o stress da advocacia, na força do ódio #vivaatreta! Futura Delta👠👩‍✈️👩🏻‍✈️",111,111,1245,0,920,Thu May 14 22:21:10 +0000 2020
carolaine resende,RSCarolaine,"Não deixe que as pessoas te façam desistir daquilo que você mais quer na vida. Acredite. Lute. Conquiste. E acima de tudo, seja feliz.",1,1,94,0,14,Sat Nov 06 00:19:40 +0000 2021
Viviane Costa Braga,vcbraga2,,1010,1010,4805,0,7972,Sun Apr 19 01:50:58 +0000 2015
Rafael Ferreira,RafaelF99919827,,8,8,277,0,22,Fri Nov 05 23:15:51 +0000 2021
Ciranda,ir80018759Canda,"twitter, twittinho
vamos todos twittar",2,2,515,0,2,Mon Sep 06 17:39:57 +0000 2021
Pedro Isac,pedro_isac_,"🤙🏿
@pedroisac7",28,28,69,0,6450,Wed Jul 12 18:05:35 +0000 2017
Edvaldo Nascimento,Edvaldo58790145,O jeito feliz de ser,0,0,36,0,1,Thu Oct 28 00:38:54 +0000 2021
Dimas Antônio Gonçalves,Dimasagoncalves,,143,143,368,0,6631,Sat Mar 23 16:34:10 +0000 2019
Eugene,EugenioGoi,Bozofóbico,17,17,225,0,10,Wed Nov 03 22:40:16 +0000 2021
Andressa ✨,decbssa,"Professora, mãe, esquerdista, lulista.        @ECBahia @turma_tricolor 🌟🌟",1966,1966,613,3,57124,Tue May 29 11:10:55 +0000 2018
Anaerly Bueno Benites,BenitesBueno,,0,0,75,0,5,Fri Nov 05 21:46:21 +0000 2021
Daniel,Daniel07918093,,10,10,1650,0,45835,Thu Jun 06 13:29:51 +0000 2019
raianyvictori4,raianyvictori4,"𝐕𝐚𝐦𝐨𝐬 𝐛𝐫𝐢𝐧𝐝𝐚𝐫 𝐨 𝐝𝐢𝐚 𝐝𝐞 𝐡𝐨𝐣𝐞, 𝐩𝐨𝐢𝐬 𝐚𝐦𝐚𝐧𝐡𝐚 𝐬𝐨 𝐩𝐞𝐫𝐭𝐞𝐧𝐜𝐞 𝐚 𝐃𝐞𝐮𝐬. 🧐",2,2,114,0,149,Fri Nov 05 14:56:08 +0000 2021
Raphael,Raphael05782701,"Positividade, sempre!!!",79,79,2918,0,482,Wed Jun 16 14:47:07 +0000 2021
"versos theus, tão meus",versostheus_,"dos versos que eu, @matheusribeirox, queria ter escrito",27,27,38,0,8,Thu Oct 21 02:38:32 +0000 2021
llipe.moreira,llipe_moreira,"Empreendedor brasileiro
 Fundador Feratho CAR&SHOP
 Patriota que acredita e luta pelo Brasil",81,81,980,0,4325,Mon Jun 03 13:20:37 +0000 2019
Mamane arzika Abdel kader,AbdelArzika,Je suis une personne sympathique et drôle 😄,2,2,101,0,1,Fri Nov 05 23:40:11 +0000 2021
RFX O BRABO,RFXthebrabo,"RFX 
Produtor Musical/ Artista",2,2,13,0,0,Fri Nov 05 03:40:29 +0000 2021
Fernando Lopez Tort,flopeztort,Virólogo / Doctor en Ciencias Biológicas @PedecibaB / Asistente G2 DT @Udelaruy / Posdoc @fiocruz,13,13,106,0,295,Sun Mar 14 13:36:59 +0000 2021
Camila Monteiro,Milamonteyro1,Tem dias que a vida é um ato de coragem...,24,24,205,0,83,Sun Apr 05 22:01:25 +0000 2020
594seydi,594seydi,,0,0,29,0,0,Fri Nov 05 23:45:02 +0000 2021
Rafael Clancy,rafacasemiro,Real life Major Tom. I don’t believe in modern love. I’m probably on the best selling show. Since 1985 being changed by time - but still can’t trace it.⚡️,203,203,2358,1,7002,Sun Mar 15 17:50:52 +0000 2009
Ana Carolina Silva,AnaCaro47376342,,0,0,83,0,4,Fri Nov 05 23:35:22 +0000 2021
Alex Moraes,Alexmoraesofici,BEM VINDOS,3,3,635,0,0,Thu Nov 04 20:12:19 +0000 2021
Souz@,Sousaventureiro,Em busca de aventura,3,3,69,0,2,Thu Jul 22 21:55:13 +0000 2021
Eliseu SOARES Barros,EliseuSOARESBa1,ser sábio,156,156,3163,0,193,Sat May 29 08:20:23 +0000 2021
unknown,filenotfound89,não tem nada de interessante por aqui,149,149,517,0,2291,Mon Aug 09 13:45:33 +0000 2021
Orlando Gomes,lhp_orlando,,0,0,42,0,0,Wed Nov 03 19:09:17 +0000 2021
"Aham, Claudia. Senta lá.",_ClauMend,"Burn with me
🔥",65,65,238,0,14035,Wed Apr 09 01:48:45 +0000 2014
Rodrigovibe,Rodrigovibe1,,27,27,812,0,6159,Sat Jul 14 01:44:47 +0000 2018
evelyn,_evegomes,,5,5,84,0,16,Fri Nov 05 22:16:53 +0000 2021
Will,WilliamAvila98,,117,117,249,0,27811,Fri Feb 03 22:59:41 +0000 2012
Ari5Fer,Ari5Fer,São Paulo - Brasil,10,10,418,0,33,Tue Aug 24 12:18:44 +0000 2021
Mariane Goulart,MarianeGoular16,@mariane.goulart,1,1,55,0,4,Tue Nov 02 23:24:06 +0000 2021
💉Proteja o SUS 🩹mané!,tamotudolascado,"Só existo, pq falei que iria dá M****!!!",106,106,561,0,4402,Mon Dec 17 15:17:08 +0000 2018
Elissandro,Elissan08741788,,0,0,177,0,5,Fri Jan 15 02:06:54 +0000 2021
Will,owillsemsmith,Tô aqui pq tô de férias.,47,47,141,0,96,Fri Nov 05 22:50:45 +0000 2021
Alfredo Lopes,Alfredo32773343,Vida,7,7,248,0,111,Thu Jul 15 15:26:22 +0000 2021
CLÁUDIO Bastos,CLUDIOBastos10,O que importa é viver,33,33,1073,0,43,Thu Oct 28 19:08:49 +0000 2021
ANDERSON,ANDERSO79303320,,0,0,16,0,2,Wed Nov 18 23:35:51 +0000 2020
Thais dwing Alves,thaaisalvees,não me diga que o céu é o limite quando existem pegadas na lua ... insta @thaaisalvees,2204,2204,221,349,1851,Sun May 23 02:16:08 +0000 2010
𝕮𝖆𝖍 🐣 | ᴛᴏʀᴄᴇᴅᴏʀᴀ ᴅᴏs sᴘᴜʀs!,cahkkb,booh! 👻 | #COYS,151,151,379,0,11466,Sat Nov 09 00:37:06 +0000 2019
Nayara Costa,NayaraC56678129,,1,1,95,0,0,Fri Nov 05 22:21:59 +0000 2021
internauta1984,andarilhodanet,,52,52,938,0,1008,Wed Feb 10 23:27:30 +0000 2021
Diogo Barbosa,DiogoBa57150520,,2,2,71,0,1,Fri Nov 05 22:39:35 +0000 2021
Comentarista amadora,chacramenta,filósofa (com diploma) de boteco,8,8,187,0,799,Fri Sep 10 19:21:12 +0000 2021
Emily,EmilySeixo,,128,128,290,0,8709,Fri Aug 14 17:15:08 +0000 2009
Flávia Oliveira,flavia_ob96,Várias coisas,0,0,65,0,18,Sun Jun 23 18:26:49 +0000 2019
Valéria,valestv,,17,17,77,0,0,Mon Dec 07 11:45:58 +0000 2009
Henrique ,henriquemasso,"Massoterapeuta Esportivo & Educador Físico.















🔞















Antiga conta  com 50k hackeada @henriquemasso",713,713,55,3,57,Thu Aug 19 15:31:07 +0000 2021
Gustavo Fernandes,contgufernandes,Entusiasta de Economia e Filosofia.,2,2,100,0,22,Thu Oct 21 22:31:01 +0000 2021
Patrik Ricieri,patrik_ricieri,Good Vibes,1,1,12,0,6,Mon Oct 04 20:48:31 +0000 2021
Cirlene Cristina Grigio,CirleneGrigio,Eu sou PT,5,5,276,0,47,Sun Mar 28 13:00:19 +0000 2021
Fernando Lima,fernandodles,,0,0,9,0,0,Fri Nov 05 22:19:25 +0000 2021
KYQ🇪🇬,coekyq,🎈🕊️,2,2,51,0,63,Mon Nov 01 13:29:47 +0000 2021
Estevaobhhh Portella,estevaobhhh1,,4,4,461,0,63,Fri Nov 05 22:04:22 +0000 2021
jamile mondego,JamileMondego,"mãe de 3
estudante de graduação 
Licenciatura interdisciplinar em estudos africanos e afrobrasileiro
UFMA",5,5,188,0,2750,Wed Feb 27 15:05:52 +0000 2019
DOUGLAS ˢᶜᶜᵖ,Dg_SOUZAA_,"XVII


SCCP",169,169,1890,0,15181,Tue May 26 08:23:35 +0000 2020
Marcio Has,HasMarcio,,228,228,603,0,1225,Thu Aug 05 13:21:01 +0000 2021
Karina Abreu,Kacauzuda,"Viver 
Vacinar
Brilhar",0,0,78,0,114,Wed Oct 06 03:23:31 +0000 2021
Lizi Fernandes,paulin_liziane,🎸♥️🎨🎼,9,9,262,0,562,Sat Mar 21 15:24:02 +0000 2020
Hiper Lírico,HiperLrico,Rapper. Blogger. Engenheiro Eletrónico e de Telecomunicações.,378,378,354,0,2360,Sun May 15 14:33:28 +0000 2011
Art D. Dornas,Dornas_A,"Determination ♡ L.O.V.E
“Morrer se necessário for! Matar nunca!”
― Marechal Rondon",147,147,663,0,11529,Mon Jul 19 15:19:23 +0000 2010
Adrielly Félix,AdriellyFeliixx,Viva,0,0,5,0,0,Fri Nov 05 21:56:26 +0000 2021
André Lima,AndrLim99410860,"🎵não é impossível eu não sou difícil de ler, faça sua parte, eu sou daqui, eu não sou de Marte🎵

p.s esquerdista, vermelho, antifascista, #Lula2022 ✊",108,108,639,0,4651,Sat Jan 16 16:30:17 +0000 2021
Falha,Falha00382488,Mais que vencedor,0,0,218,0,0,Thu Nov 04 23:52:49 +0000 2021
EDENISIO SILVA,tss1974,,17,17,1951,0,21,Sun Sep 04 16:59:39 +0000 2011
Tas,talesbalves,"Moça, plante felicidade e colha sorrisos 🌼😄
Talles Alves",92,92,3092,0,11,Fri May 27 17:26:11 +0000 2016
Luci🅰️ne,Lucris741,,17,17,639,0,592,Wed Apr 12 18:47:11 +0000 2017
Patricia Leite,leite0704,,0,0,55,0,38,Fri Nov 05 21:30:35 +0000 2021
Albertino Neto,AlbertinoNeto17,,0,0,18,0,6,Fri Nov 05 21:06:31 +0000 2021
Yasmin Silva,YasminS97217727,"""Deixe pra trás ,oq não te lavar frente 🍃""",0,0,76,0,0,Fri Nov 05 21:19:53 +0000 2021
Joana,JoanaArco,,3,3,58,0,23,Fri Nov 05 21:01:16 +0000 2021
Renato.Ribeir0,Renat0R,,6,6,276,0,5987,Tue Jul 30 10:36:25 +0000 2019
Caroll Peligrinelli,CarollPeligrin1,,0,0,162,0,15,Wed Mar 25 10:07:36 +0000 2020
Tommy Viana,TommyViana,,0,0,29,0,0,Thu Sep 02 12:47:56 +0000 2021
predo_joo,Predo_Joo,,0,0,55,0,0,Sat Oct 30 19:51:52 +0000 2021
Astro5,Astro571916254,,0,0,2,0,0,Fri Nov 05 20:37:52 +0000 2021
Mateus Mariano,MateusM85512091,,2,2,39,0,3,Tue Oct 12 14:05:48 +0000 2021
Joao Miguel Santos,guelsantos1091,Simples fato de existir...,15,15,414,0,440,Sat Sep 25 11:40:32 +0000 2021
Italo Saimon,italo_saimon1,Fé 💪 paz 🕊️ Deus 🙏 no progresso 🙌,1,1,37,0,10,Tue Oct 26 16:26:35 +0000 2021
João Neto Souza,JooNetoSouza8,,0,0,4,0,0,Fri Nov 05 20:07:10 +0000 2021
Géssica Severino Mendes,SeverinoGessic2,"Na minha lapide vai tá escrito: ""Aguentou muito e ainda foi simpática!''",5,5,218,0,81,Thu Nov 04 19:45:50 +0000 2021
Edmo,Edmooo__,Sem tempo irmão!,564,564,23,2,0,Sat Aug 29 14:12:38 +0000 2009
...,pablouuuuuuu,Margaridaaaaa!,25,25,1020,0,11944,Sun Oct 13 14:11:20 +0000 2019
Geovane Angelo,geovane_mozart,"A alma sensível é como harpa que ressoa com um simples sopro.🎶.
insta: @geovane_mozart",46,46,989,0,822,Tue Feb 11 22:18:36 +0000 2020
Larissa Ribeiro,larisdr,🍻⚫❤️⚪,225,225,340,0,1112,Fri Jul 26 00:42:19 +0000 2013
Carlos Alberto,carlostxp3,🇧🇷🐉,2,2,83,0,29,Mon Sep 06 03:07:33 +0000 2021
Alex Carvalho,alexptcarvalho1,,0,0,38,0,0,Wed Sep 30 10:26:36 +0000 2015
Tulio Guerra,tulioguerra,Todo coração é uma célula revolucionária.,53,53,162,0,3173,Mon Mar 16 01:05:14 +0000 2009
Ana,Analuli420,,1,1,26,0,13,Sat Jan 25 18:46:05 +0000 2020
Luana,Luana68640449,,8,8,65,0,537,Fri Sep 28 21:59:25 +0000 2018
Cristinalva Lemos,Criquisalemos,"Sou uma mulher negra, cristã, militante pelos direitos humanos e direito a moradia digna, mãe e antenada com o que acontece pelo mundo.",4,4,133,0,0,Fri Nov 05 17:59:01 +0000 2021
Caique sincero,Caiquecabrale,"SeX, lOvE aNd MoNey 🤑",48,48,687,0,3430,Tue Jul 20 12:43:23 +0000 2021
zé felipe 🐊,stitchgio,!!! tropa dos vips 💎https://t.co/z3pEfUqdmA,116,116,342,0,1901,Thu Apr 29 10:50:37 +0000 2021
Tawan Luiz,tawan_sktbrd,Eu quero que se foda,6,6,71,0,6,Fri Nov 05 17:44:35 +0000 2021
Blablabla,Blablab74485758,,0,0,14,0,5,Thu Aug 19 05:35:03 +0000 2021
Marco Antônio,eumarcoo_,:/,2,2,125,0,148,Fri Nov 05 03:56:45 +0000 2021
Lari de Cássia,LarissadeCssi20,,6,6,136,0,158,Tue Aug 17 22:37:38 +0000 2021
Phoebe a melhor friend,phoebe_rainha_,paz e amor quase sempre,24,24,498,0,620,Sat Mar 14 15:15:04 +0000 2020
Patrick,schmitz_trick,great party isn't it?,40,40,193,0,1289,Tue Mar 24 04:58:29 +0000 2020
Tio Flores 🤯,floresautentico,,14,14,194,0,73,Wed Sep 07 16:09:27 +0000 2016
Cintia,Cintia64109871,Carpe Diem,0,0,34,0,3,Wed Aug 12 01:45:33 +0000 2020
Flávio Pessoa ,flaviopavelino,,203,203,3247,0,11773,Mon Feb 09 12:23:20 +0000 2015
Lucas,Lucas73939718,nada,0,0,58,0,3,Tue Jun 02 14:39:45 +0000 2020
BRANCO DE NEVER,SerioPow2k,Sigo igual tribo indígena tomando tiro de quem mais explora!,10,10,54,0,24,Fri Nov 05 14:07:38 +0000 2021
quem foi o filho da puta que roubou meu pão?,juc4l10,eu gosto de asmr,98,98,536,0,3463,Sun May 17 04:22:22 +0000 2020
Rodrigues Ssd,SsdRodrigues,"É busca do meu sonho
 real trap",0,0,9,0,0,Fri Nov 05 14:04:22 +0000 2021
Wagner Cyco,Wagnercyco,"Uma pessoa comum. Vários defeitos, umas poucas qualidades e alguma consciência sobre ambos.",175,175,492,2,3285,Mon Oct 15 13:09:43 +0000 2012
baby girl,dengozinhan,,57,57,158,0,3229,Sat Aug 11 22:35:55 +0000 2018
Andréa Rodrigues Carmo,AndraCarmo12,"Mulher, mãe, esposa, professora, terapeuta holística… ufa! Será que dou conta? 🙄☺️❤️",5,5,50,0,61,Fri Nov 05 12:28:10 +0000 2021
Lukas Matheus,LukasMa11607777,"Ouça meu som, link no post fixado",3,3,74,0,1395,Tue Apr 27 12:47:00 +0000 2021
Damasceno Jr,Jr_sanguebom,,73,73,1200,0,19873,Thu Jun 16 00:27:38 +0000 2011
modesto 🌐,crvgmodesto,vasco da gama,59,59,563,0,13184,Tue Jan 28 14:44:54 +0000 2020
Michele brander,brander_sousa,Mas eu sou pobre e necessitada; contudo o Senhor cuida de mim. salmos 40:17,26,26,756,0,1,Thu Nov 04 06:35:53 +0000 2021
Be,Reterdad0,Viva como c fosse seu utimo dia,0,0,2,0,3,Fri Nov 05 10:55:52 +0000 2021
@optilun_,optilun,Tudo mais constante.,1,1,62,0,11,Thu Nov 04 01:33:19 +0000 2021
Samuel Rodrigues De Lima,SamuelR99193072,,0,0,21,0,1,Thu Jan 28 01:08:28 +0000 2021
salman,Salman89y,top,2,2,158,0,180,Sat Apr 21 11:40:38 +0000 2018
Natan,Ntnbr96,,4,4,409,0,94,Fri Oct 22 15:19:12 +0000 2021
hugoam,hugoam20,,14,14,443,0,227,Mon Nov 01 10:25:09 +0000 2021
Maurício Braga,Maurcio_13,,2,2,218,0,264,Thu Oct 14 23:45:05 +0000 2021
mario albuquerque,marioalbuquer,,64,64,262,1,37,Wed Jul 22 11:08:34 +0000 2009
Claudio Santo,claudiosanto00,,8,8,119,0,14,Wed Nov 03 12:07:10 +0000 2021
PAZ,iraquedejaneiro,021,1,1,1410,0,4,Mon May 10 21:03:55 +0000 2021
Ilostmabike,ilostmabike,,1,1,8,0,0,Fri Nov 05 06:25:01 +0000 2021
Jheni.MC,JheniMC,"MC DA DUPLA: 2JR🎵 ( Rap na alma💕)































Último Lançamento: Contratos 🔥















Disponível em todas as plataformas 👇",2,2,63,0,15,Sun May 16 23:46:14 +0000 2021
Bruno🐧,buru_Assuncao,"027
18y
❤⚡",71,71,551,0,4227,Thu Aug 10 17:38:35 +0000 2017
Andressa Lemos,lemosdede,"Ela é doce como um limão, e tão calma quanto um furacão. 🤷‍♀️😅😝😘",53,53,161,0,6131,Wed Sep 09 16:08:12 +0000 2015
Davi Souza,Vsdavii,.,4,4,34,0,2,Fri Nov 05 04:59:50 +0000 2021
Kássia Oliveira,KaassiaOliveira,,1,1,59,0,0,Fri Nov 05 04:38:30 +0000 2021
intergaláctico,bergsnic,,18,18,640,0,722,Wed Apr 15 17:52:49 +0000 2020
Samuel Vaz,_samuel_vaz,,4,4,204,0,82,Tue Sep 29 23:01:18 +0000 2015
Karina Dias,KarinaD98939603,,0,0,8,0,2,Fri Nov 05 03:36:28 +0000 2021
DanJv3,Jv3_Dan,"20 y 🥋
MG 🥋",0,0,63,0,0,Fri Nov 05 03:30:58 +0000 2021
Esthersouzaraujo,Esthersouzarau1,,2,2,107,0,2699,Sun Jan 10 18:51:54 +0000 2021
ruivassa,Thayna_Kroline,"SP 🇧🇷
Geminiana ♊
ingeniería aeroespacial - UNLP 🇦🇷
🏳️‍🌈",283,283,185,0,3302,Sat Jul 23 04:33:27 +0000 2011
Francisco Almitran,FAlmitran,,7,7,525,0,36,Tue Oct 19 20:48:01 +0000 2021
- 𝕸𝖞𝖟𝖞 ☯︎,myzyxp,o rap é compromisso não é viagem. 🕊️                                 💍| @Vascodagama,14,14,115,0,265,Thu May 27 16:03:24 +0000 2021
Ericsson Cardoso,Ericsson_CS,Fogo nos racista!🔥✌🏾🧔🏿,1,1,115,0,72,Mon Oct 04 19:23:12 +0000 2021
mansuel,Mansueloi,,2,2,6,0,13,Wed Apr 14 14:10:56 +0000 2021
Marco Aurelio,Mareliocosta,"Politiquento, apaixonado por tudo que a  brasilidade produz. Salgueirense e Copalordiano de coração, mas entregue à todas as outras escolas de samba",17,17,415,0,2654,Wed Mar 17 15:50:48 +0000 2021
Pedro Henrique,PedroHe04435247,,4,4,124,0,11,Thu Nov 04 01:30:48 +0000 2021
YoungFührer,YoungFuhrer,King in the trap,0,0,35,0,4,Sat Oct 30 17:38:51 +0000 2021
Orlando Lima 🚩,orlandolimagmr,"Artista Digital 3D | Antifascista | Sou de Esquerda, sim! ✊🏾 🌵❤️",239,239,722,0,6267,Sat Oct 10 15:54:44 +0000 2015
andrea maria,Andream_silva,"Eu mereço ser feliz, Deus sabe o coração bom que tenho. ♥️",479,479,399,0,8037,Tue Aug 24 01:11:42 +0000 2010
Not dead yet...,Agnaldo_Agricio,,58,58,777,0,2465,Fri Dec 06 23:43:26 +0000 2013
𝚖𝚊𝚛𝚒𝚊,mluuiza1,💋🦋,193,193,349,0,16271,Tue Feb 14 20:46:06 +0000 2017
Alexandre,Alexandre_ABCD,"Ambidestro com aversão aos extremos.
Odeio corrupção e incompetência na mesma proporção. Corinthians é o meu AMOR.",2318,2318,496,4,8296,Fri Apr 22 19:03:18 +0000 2011
C̶ R̶ I̶ $ 水 🩸,ProdKillua,"❄️CEO (@4werecords) 
❄Produtor Musical | Beatmaker 
❄Songwriter
❄Singer 
❄contato: prodkilluacontato@gmail.com 
❄meno do am",104,104,284,0,21089,Thu Jun 06 13:03:22 +0000 2019
Luíza Guimarães #VACINALOVER,lgcbg1,"baiana, terrabolista, advogada, do pessoal dos direitos humanos, mestre em direito público (UFBA), herbívora e nerd suave 🤓 #FicaEmCasa",282,282,670,0,17733,Wed Mar 25 18:53:08 +0000 2020
Francisco,chicopax_,,10,10,32,0,36,Thu Jul 01 10:38:02 +0000 2021
Pericão 100% imunizado. 😎,leandr0campos,"Casado apaixonado, pai do Leandrinho, gamer sem tempo, Flamenguista, degustador de cerveja, apreciador de Black Music e sambista. O resto é consequência... 😎",15,15,309,0,197,Wed Jul 28 13:00:18 +0000 2021
Eidy Lana,LanaEidy,Plenissima haha 😁,3,3,72,0,2,Thu Nov 04 22:01:20 +0000 2021
Lua Preta,lua_preta15,"🥀Líder de xueu🌈
✨Beatriz❣️
😜By: Inesquecível 🤸",1,1,47,0,3,Thu Nov 04 21:21:06 +0000 2021
Godefroid Mutombo,Mutom3Godefroid,Je suis né a Kolwezi suis étudiant de l'unikol,0,0,55,0,0,Thu Nov 04 21:17:39 +0000 2021
JÚNIOR 🦅🏴,JuniorC20876693,CORINTHIANS ESPORTE CLUBE,147,147,2034,0,68,Fri Jul 30 02:20:13 +0000 2021
Elineudo699,elineudo699,,0,0,1,0,0,Thu Nov 04 21:15:26 +0000 2021
zigu,z1ggo_,apenas Caos internalizado,95,95,1259,0,4495,Thu Apr 02 02:00:59 +0000 2020
Marcelo,sjmarcelinho,🍃✌🏻,25,25,459,0,100,Fri Jul 23 14:31:28 +0000 2021
Priiii,Priscil75723031,"Enfermeira 🖤
Feminista 24 horas por dia💜
Antifascista🚩
Ateia 💭🤓",75,75,155,0,2194,Thu Jan 14 17:29:36 +0000 2021
Trallhyus,P_Lhostos,ARTHOUR ! BIOGRAPHIE !!,10,10,184,0,9,Wed Jun 08 15:50:08 +0000 2011
Jéssica,Jssicasaldanha6,,23,23,152,0,163,Tue May 26 23:56:41 +0000 2015
Takeo Ito,takeoitoh,,0,0,34,0,6,Mon Oct 18 16:48:26 +0000 2021
Entendo,JamalLamaj22,the Olympian gods abandoned me,210,210,562,1,5273,Wed Dec 10 23:00:08 +0000 2014
Mikaelly Maia,Mikaell96503072,"Leonina♌/
mamãe da Maitê Maia/
t aqui só de passagem!",93,93,638,0,3110,Sun Jun 06 19:11:04 +0000 2021
~Pedacinho de desgosto~ °^°,CamilyS79769808,"× 17 primaveras 🌺
× Futura Mecânica 👩🏾‍🔧
× ❤️💍",72,72,424,0,2193,Wed Dec 30 15:33:46 +0000 2020
Ewerton,Ewerton88361115,@eo_veve_,1,1,24,0,0,Thu Nov 04 18:04:17 +0000 2021
irazer 🇱🇺🇧🇷,irazer1,"* Torcedor oficial do Fortaleza 
* Jogador de Futebol Amador",179,179,1583,1,52493,Tue Apr 16 19:55:16 +0000 2013
Gabriel Dos Santos,oliveiragab2112,,0,0,21,0,3,Thu Nov 04 17:03:51 +0000 2021
Zona Franca Studio,studio_franca,Espaço não restrito para toda música gritante,3,3,84,0,3,Thu Aug 20 13:37:32 +0000 2020
lucas,lucasoogomes,"cruzeirense apaixonado,que ama a família e preza pelos amigos.",111,111,1004,3,161,Tue Jun 16 17:17:02 +0000 2009
Pedro Moreira,moreira_pedro,Jornalista em @gzhdigital,104,104,1916,4,520,Wed Feb 24 13:16:01 +0000 2010
Leeh,Leeh82903408,,2,2,317,0,24,Thu Nov 04 11:40:40 +0000 2021
Sonia Francisco,SoniaFr43274176,,0,0,35,0,0,Thu Nov 04 15:43:32 +0000 2021
Sra.Dri,badrielly65,CAp,653,653,216,0,26231,Wed Oct 19 21:49:44 +0000 2016
Antônio Fabiano Silva,AntnioFabianoS1,VIDA .SÓ EXISTE A VIDA !,661,661,1257,0,50,Wed Dec 12 16:23:48 +0000 2018
Daniel Ferreira,danielferrei21,"Baiano, Humorista e Roteirista 
➡️Uso mais o insta: @danielferreiraof
Meus vídeos de stand up ⬇️",176,176,110,0,338,Mon Mar 16 22:40:28 +0000 2015
Frank Ocean,Frankcreatorr,Conta dedicada ao melhor artista do mundo vulgo Frank Ocean,0,0,30,0,67,Mon Nov 01 00:07:43 +0000 2021
Joabe Alves,JoabeAl09424246,,1,1,69,0,3,Thu Nov 04 14:30:44 +0000 2021
Alexandre,Alexand90060735,,286,286,1972,0,860,Fri May 21 11:57:06 +0000 2021
Claudio Lula Martinez,M4RT1N32,,132,132,572,0,4266,Sat Aug 06 20:50:10 +0000 2011
Biro do PT,RogerioBiro13,"Sou paulistano, petista, pai. Trabalho com a esperança de transformar a realidade da periferia. Chega de invisibilidade e de fome. Sou #LulaPresidente",412,412,1066,1,175,Wed Nov 03 00:38:17 +0000 2021
Elieser Araújo,InsiderC137,.,10,10,478,0,42,Sat Oct 23 13:28:50 +0000 2021
Lauren,https_Lauren,,0,0,14,0,6,Wed Aug 21 17:22:26 +0000 2019
Breno,Breno76432663,qr ela q chefe 10 a 10 caímos juntos levantaremos juntos uma dupla imbatível ❤️😍😘,74,74,1502,0,100,Fri Jul 16 23:17:00 +0000 2021
Daniel.Tutty,tutty_daniel,,0,0,44,0,27,Sat Jan 16 00:19:01 +0000 2021
RÁDIO PT 📻,radioptbrasil,"📻 🌟 Perfil oficial da Rádio do Partido dos (as) Trabalhadores (as).
▶️ Ao vivo: https://t.co/oTe5bDh6Mz
📲 WhatApp: 61 93161527

#ForaBolsonaro",4411,4411,285,20,2156,Mon Mar 22 16:26:57 +0000 2021
Florencia Chen,fofolencia,,0,0,4,0,7,Tue Nov 02 20:46:16 +0000 2021
Jonathan Weslley,Jonatha72955852,#,31,31,367,0,4571,Sun Mar 22 13:02:46 +0000 2020
Manu Rodrigues,Emanuel84061828,✨,7,7,83,0,81,Mon May 03 01:15:03 +0000 2021
A do Braz,anapaulabraaz,,122,122,126,0,2303,Thu Jan 31 00:11:00 +0000 2013
Torugo£,VitorVilaa2,O show nunca acaba!!!,82,82,317,0,2183,Tue Jan 08 21:17:43 +0000 2019
LULA DA SILVA🚩🚩🚩,Lula_Cultura13,,101,101,307,0,66,Wed Nov 03 21:56:57 +0000 2021
Mirela Peres,MirelaPeres2,Lela,0,0,83,0,8,Wed Aug 19 00:16:24 +0000 2020
KARLA PEREZ,KARLAPEREZ2022,"AMOR SEM SEXO É AMIZADE, SEXO COM AMOR É VONTADE.",30,30,885,0,0,Mon Oct 25 12:00:27 +0000 2021
Anderson Ramos,Anderso68102806,,0,0,42,0,3,Thu Nov 04 01:21:23 +0000 2021
Gabriel Navais,NavaisGabriel,,1,1,67,0,1,Thu Sep 09 21:18:02 +0000 2021
Clara 🤨,clara_va2,,0,0,45,0,0,Fri Jul 30 01:36:59 +0000 2021
